ΕΞΣ/66051/Α4;Καμπύλες σωλήνος 110 μοίρες;εξαρτηματα-σωληνων-22.jpg; Για διάμετρο σωλήνα;22mm;;;;;;;;;;;;;;;
ΑΒ12/24Β;Σχοινί δωδεκάκλωνο πολυεστερικά;σχοινα-σκαφων-21.jpg;Χρώμα;Λευκό;Διάμετρος;24 χιλιοστά;Βάρος;400 γραμμάρια/μέτρο;Θραύση;4070 κιλά;Φορτίο ασφαλείας;814 κιλά;;;;;;;
ΑΒ12/24;Σχοινί δωδεκάκλωνο πολυεστερικά;σχοινα-σκαφων-21.jpg;Χρώμα;Μαύρο;Διάμετρος;24 χιλιοστά;Βάρος;400 γραμμάρια/μέτρο;Θραύση;4070 κιλά;Φορτίο ασφαλείας;814 κιλά;;;;;;;
ΑΒ12/26Β;Σχοινί δωδεκάκλωνο πολυεστερικά;σχοινα-σκαφων-21.jpg;Χρώμα;Λευκό;Διάμετρος;26 χιλιοστά;Βάρος;520 γραμμάρια/μέτρο;Θραύση;5000 κιλά;Φορτίο ασφαλείας;1000 κιλά;;;;;;;
ΑΒ12/26;Σχοινί δωδεκάκλωνο πολυεστερικά;σχοινα-σκαφων-21.jpg;Χρώμα;Μαύρο;Διάμετρος;26 χιλιοστά;Βάρος;520 γραμμάρια/μέτρο;Θραύση;5000 κιλά;Φορτίο ασφαλείας;1000 κιλά;;;;;;;
ΑΒ12/28Β;Σχοινί δωδεκάκλωνο πολυεστερικά;σχοινα-σκαφων-21.jpg;Χρώμα;Λευκό;Διάμετρος;28 χιλιοστά;Βάρος;600 γραμμάρια/μέτρο;Θραύση;6100 κιλά;Φορτίο ασφαλείας;1220 κιλά;;;;;;;
ΑΒ12/28;Σχοινί δωδεκάκλωνο πολυεστερικά;σχοινα-σκαφων-21.jpg;Χρώμα;Μαύρο;Διάμετρος;28 χιλιοστά;Βάρος;600 γραμμάρια/μέτρο;Θραύση;6100 κιλά;Φορτίο ασφαλείας;1220 κιλά;;;;;;;
ΑΒ12/30Β;Σχοινί δωδεκάκλωνο πολυεστερικά;σχοινα-σκαφων-21.jpg;Χρώμα;Λευκό;Διάμετρος;30 χιλιοστά;Βάρος;690 γραμμάρια/μέτρο;Θραύση;6600 κιλά;Φορτίο ασφαλείας;1320 κιλά;;;;;;;
ΑΒ12/30;Σχοινί δωδεκάκλωνο πολυεστερικά;σχοινα-σκαφων-21.jpg;Χρώμα;Μαύρο;Διάμετρος;30 χιλιοστά;Βάρος;690 γραμμάρια/μέτρο;Θραύση;6600 κιλά;Φορτίο ασφαλείας;1320 κιλά;;;;;;;
ΚΑ/3Α/10;Σχοινιά οκτάκλωνα πολυεστερικά;σχοινια-σκαφων-10.jpg;Χρώμα;Μπλε σκούρο;Διάμετρος;10 χιλιοστά;Βάρος;80 γραμμάρια/μέτρο;Θραύση;810 κιλά;Φορτίο ασφαλείας;162 κιλά;;;;;;;
ΚΑ/3Α/12;Σχοινιά οκτάκλωνα πολυεστερικά;σχοινια-σκαφων-10.jpg;Χρώμα;Μπλε σκούρο;Διάμετρος;12 χιλιοστά;Βάρος;110 γραμμάρια/μέτρο;Θραύση;1100 κιλά;Φορτίο ασφαλείας;220 κιλά;;;;;;;
ΚΑ/3Α/14;Σχοινιά οκτάκλωνα πολυεστερικά;σχοινια-σκαφων-10.jpg;Χρώμα;Μπλε σκούρο;Διάμετρος;14 χιλιοστά;Βάρος;155 γραμμάρια/μέτρο;Θραύση;1450 κιλά;Φορτίο ασφαλείας;290 κιλά;;;;;;;
ΚΑ/3Α/16;Σχοινιά οκτάκλωνα πολυεστερικά;σχοινια-σκαφων-10.jpg;Χρώμα;Μπλε σκούρο;Διάμετρος;16 χιλιοστά;Βάρος;195 γραμμάρια/μέτρο;Θραύση;1950 κιλά;Φορτίο ασφαλείας;390 κιλά;;;;;;;
ΚΑ/3Α/18;Σχοινιά οκτάκλωνα πολυεστερικά;σχοινια-σκαφων-10.jpg;Χρώμα;Μπλε σκούρο;Διάμετρος;18 χιλιοστά;Βάρος;250 γραμμάρια/μέτρο;Θραύση;2350 κιλά;Φορτίο ασφαλείας;470 κιλά;;;;;;;
ΚΑ/3Α/20;Σχοινιά οκτάκλωνα πολυεστερικά;σχοινια-σκαφων-10.jpg;Χρώμα;Μπλε σκούρο;Διάμετρος;20 χιλιοστά;Βάρος;310 γραμμάρια/μέτρο;Θραύση;3080 κιλά;Φορτίο ασφαλείας;616 κιλά;;;;;;;
ΚΑ/3Α/22;Σχοινιά οκτάκλωνα πολυεστερικά;σχοινια-σκαφων-10.jpg;Χρώμα;Μπλε σκούρο;Διάμετρος;22 χιλιοστά;Βάρος;340 γραμμάρια/μέτρο;Θραύση;3450 κιλά;Φορτίο ασφαλείας;690 κιλά;;;;;;;
ΚΑ/3Α/24;Σχοινιά οκτάκλωνα πολυεστερικά;σχοινια-σκαφων-10.jpg;Χρώμα;Μπλε σκούρο;Διάμετρος;24 χιλιοστά;Βάρος;400 γραμμάρια/μέτρο;Θραύση;4070 κιλά;Φορτίο ασφαλείας;814 κιλά;;;;;;;
ΑΒ1/10;Σχοινά Πλεκτά πολυεστερικά;σχοινια-σκαφων-2.jpg;Χρώμα;Άσπρο/Μπλε;Διάμετρος;10 χιλιοστά;Βάρος;84 γραμμάρια/μέτρο;Θραύση;1000 κιλά;Φορτίο ασφαλείας;200 κιλά;;;;;;;
ΑΒ1/10Λ;Σχοινά Πλεκτά πολυεστερικά;σχοινια-20-3.jpg;Χρώμα;Ολόλευκο;Διάμετρος;10 χιλιοστά;Βάρος;84 γραμμάρια/μέτρο;Θραύση;1000 κιλά;Φορτίο ασφαλείας;200 κιλά;;;;;;;
ΑΒ1/10Μ;Σχοινά Πλεκτά πολυεστερικά;σχοινια-20-3.jpg;Χρώμα;Ολόμαυρο;Διάμετρος;10 χιλιοστά;Βάρος;84 γραμμάρια/μέτρο;Θραύση;1000 κιλά;Φορτίο ασφαλείας;200 κιλά;;;;;;;
ΑΒ1/12;Σχοινά Πλεκτά πολυεστερικά;σχοινια-σκαφων-2.jpg;Χρώμα;Άσπρο/Μπλε;Διάμετρος;12 χιλιοστά;Βάρος;105 γραμμάρια/μέτρο;Θραύση;1200 κιλά;Φορτίο ασφαλείας;240 κιλά;;;;;;;
ΑΒ1/12Λ;Σχοινά Πλεκτά πολυεστερικά;σχοινια-20-3.jpg;Χρώμα;Ολόλευκο;Διάμετρος;12 χιλιοστά;Βάρος;105 γραμμάρια/μέτρο;Θραύση;1200 κιλά;Φορτίο ασφαλείας;240 κιλά;;;;;;;
ΑΒ1/12Μ;Σχοινά Πλεκτά πολυεστερικά;σχοινια-20-3.jpg;Χρώμα;Ολόμαυρο;Διάμετρος;12 χιλιοστά;Βάρος;105 γραμμάρια/μέτρο;Θραύση;1200 κιλά;Φορτίο ασφαλείας;240 κιλά;;;;;;;
ΑΒ1/14;Σχοινά Πλεκτά πολυεστερικά;σχοινια-σκαφων-2.jpg;Χρώμα;Άσπρο/Μπλε;Διάμετρος;14 χιλιοστά;Βάρος;155 γραμμάρια/μέτρο;Θραύση;1600 κιλά;Φορτίο ασφαλείας;240 κιλά;;;;;;;
ΑΒ1/16;Σχοινά Πλεκτά πολυεστερικά;σχοινια-σκαφων-2.jpg;Χρώμα;Άσπρο/Μπλε;Διάμετρος;16 χιλιοστά;Βάρος;190 γραμμάρια/μέτρο;Θραύση;2000 κιλά;Φορτίο ασφαλείας;400 κιλά;;;;;;;
ΑΒ1/18;Σχοινά Πλεκτά πολυεστερικά;σχοινια-σκαφων-2.jpg;Χρώμα;Άσπρο/Μπλε;Διάμετρος;18 χιλιοστά;Βάρος;250 γραμμάρια/μέτρο;Θραύση;2600 κιλά;Φορτίο ασφαλείας;520 κιλά;;;;;;;
ΑΒ1/20;Σχοινά Πλεκτά πολυεστερικά;σχοινια-σκαφων-2.jpg;Χρώμα;Άσπρο/Μπλε;Διάμετρος;20 χιλιοστά;Βάρος;310 γραμμάρια/μέτρο;Θραύση;3100 κιλά;Φορτίο ασφαλείας;515 κιλά;;;;;;;
ΑΒ1/22;Σχοινά Πλεκτά πολυεστερικά;σχοινια-σκαφων-2.jpg;Χρώμα;Άσπρο/Μπλε;Διάμετρος;22 χιλιοστά;Βάρος;350 γραμμάρια/μέτρο;Θραύση;3500 κιλά;Φορτίο ασφαλείας;583 κιλά;;;;;;;
ΑΒ1/24;Σχοινά Πλεκτά πολυεστερικά;σχοινια-σκαφων-2.jpg;Χρώμα;Άσπρο/Μπλε;Διάμετρος;24 χιλιοστά;Βάρος;400 γραμμάρια/μέτρο;Θραύση;3900 κιλά;Φορτίο ασφαλείας;780 κιλά;;;;;;;
ΑΒ1/4;Σχοινά Πλεκτά πολυεστερικά;σχοινια-σκαφων-2.jpg;Χρώμα;Άσπρο/Μπλε;Διάμετρος;4 χιλιοστά;Βάρος;15 γραμμάρια/μέτρο;Θραύση;180 κιλά;Φορτίο ασφαλείας;36 κιλά;;;;;;;
ΑΒ1/5;Σχοινά Πλεκτά πολυεστερικά;σχοινια-σκαφων-2.jpg;Χρώμα;Άσπρο/Μπλε;Διάμετρος;5 χιλιοστά;Βάρος;23 γραμμάρια/μέτρο;Θραύση;240 κιλά;Φορτίο ασφαλείας;48 κιλά;;;;;;;
ΑΒ1/6;Σχοινά Πλεκτά πολυεστερικά;σχοινια-σκαφων-2.jpg;Χρώμα;Άσπρο/Μπλε;Διάμετρος;6 χιλιοστά;Βάρος;27 γραμμάρια/μέτρο;Θραύση;300 κιλά;Φορτίο ασφαλείας;60 κιλά;;;;;;;
ΑΒ1/6Λ;Σχοινά Πλεκτά πολυεστερικά;σχοινια-20-3.jpg;Χρώμα;Ολόλευκο;Διάμετρος;6 χιλιοστά;Βάρος;27 γραμμάρια/μέτρο;Θραύση;300 κιλά;Φορτίο ασφαλείας;60 κιλά;;;;;;;
ΑΒ1/6Μ;Σχοινά Πλεκτά πολυεστερικά;σχοινια-20-3.jpg;Χρώμα;Ολόμαυρο;Διάμετρος;6 χιλιοστά;Βάρος;27 γραμμάρια/μέτρο;Θραύση;300 κιλά;Φορτίο ασφαλείας;60 κιλά;;;;;;;
ΑΒ1/8;Σχοινά Πλεκτά πολυεστερικά;σχοινια-σκαφων-2.jpg;Χρώμα;Άσπρο/Μπλε;Διάμετρος;8 χιλιοστά;Βάρος;50 γραμμάρια/μέτρο;Θραύση;600 κιλά;Φορτίο ασφαλείας;120 κιλά;;;;;;;
ΑΒ1/8Λ;Σχοινά Πλεκτά πολυεστερικά;σχοινια-20-3.jpg;Χρώμα;Ολόλευκο;Διάμετρος;8 χιλιοστά;Βάρος;50 γραμμάρια/μέτρο;Θραύση;600 κιλά;Φορτίο ασφαλείας;120 κιλά;;;;;;;
ΑΒ1/8Μ;Σχοινά Πλεκτά πολυεστερικά;σχοινια-20-3.jpg;Χρώμα;Ολόμαυρο;Διάμετρος;8 χιλιοστά;Βάρος;50 γραμμάρια/μέτρο;Θραύση;600 κιλά;Φορτίο ασφαλείας;120 κιλά;;;;;;;
16ΠΟ/16Λ;Σχοινιά πολυπροπυλένια αφρού 16κλωνα;σχοινια-σκαφων-30.jpg;Χρώμα;Λευκό;Διάμετρος;16 χιλιοστά;Βάρος;115 γραμμάρια/μέτρο;Θραύση;1950 κιλά;Φορτίο ασφαλείας;390 κιλά;;;;;;;
16ΠΟ/18Λ;Σχοινιά πολυπροπυλένια αφρού 16κλωνα;σχοινια-σκαφων-30.jpg;Χρώμα;Λευκό;Διάμετρος;18 χιλιοστά;Βάρος;145 γραμμάρια/μέτρο;Θραύση;2350 κιλά;Φορτίο ασφαλείας;470 κιλά;;;;;;;
16ΠΟ/20Λ;Σχοινιά πολυπροπυλένια αφρού 16κλωνα;σχοινια-σκαφων-30.jpg;Χρώμα;Λευκό;Διάμετρος;20 χιλιοστά;Βάρος;180 γραμμάρια/μέτρο;Θραύση;3080 κιλά;Φορτίο ασφαλείας;616 κιλά;;;;;;;
16ΠΟ/22Λ;Σχοινιά πολυπροπυλένια αφρού 16κλωνα;σχοινια-σκαφων-30.jpg;Χρώμα;Λευκό;Διάμετρος;22 χιλιοστά;Βάρος;220 γραμμάρια/μέτρο;Θραύση;3450 κιλά;Φορτίο ασφαλείας;690 κιλά;;;;;;;
ΣΧ/80210;Σχοινία πολυπροπυλένια αφρού 8κλωνα;σχοινια-σκαφων-31.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;10 χιλιοστά;Βάρος;50 γραμμάρια/μέτρο;Θραύση;810 κιλά;Φορτίο ασφαλείας;162 κιλά;;;;;;;
ΣΧ/80212;Σχοινία πολυπροπυλένια αφρού 8κλωνα;σχοινια-σκαφων-31.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;12 χιλιοστά;Βάρος;65 γραμμάρια/μέτρο;Θραύση;1100 κιλά;Φορτίο ασφαλείας;220 κιλά;;;;;;;
ΣΧ/80214;Σχοινία πολυπροπυλένια αφρού 8κλωνα;σχοινια-σκαφων-31.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;14 χιλιοστά;Βάρος;95 γραμμάρια/μέτρο;Θραύση;1450 κιλά;Φορτίο ασφαλείας;290 κιλά;;;;;;;
ΣΧ/80216;Σχοινία πολυπροπυλένια αφρού 8κλωνα;σχοινια-σκαφων-31.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;16 χιλιοστά;Βάρος;115 γραμμάρια/μέτρο;Θραύση;1950 κιλά;Φορτίο ασφαλείας;390 κιλά;;;;;;;
ΣΧ/80206;Σχοινία πολυπροπυλένια αφρού 8κλωνα;σχοινια-σκαφων-31.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;6 χιλιοστά;Βάρος;22 γραμμάρια/μέτρο;Θραύση;300 κιλά;Φορτίο ασφαλείας;60 κιλά;;;;;;;
ΣΧ/80208;Σχοινία πολυπροπυλένια αφρού 8κλωνα;σχοινια-σκαφων-31.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;8 χιλιοστά;Βάρος;35 γραμμάρια/μέτρο;Θραύση;510 κιλά;Φορτίο ασφαλείας;102 κιλά;;;;;;;
11ΠΟ/10;Σχοινία πολυπροπυλένια αφρού 3κλωνα;σχοινια-σκαφων-26.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;10 χιλιοστά;Βάρος;50 γραμμάρια/μέτρο;Θραύση;810 κιλά;Φορτίο ασφαλείας;160 κιλά;;;;;;;
11ΠΟ/12;Σχοινία πολυπροπυλένια αφρού 3κλωνα;σχοινια-σκαφων-26.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;12 χιλιοστά;Βάρος;65 γραμμάρια/μέτρο;Θραύση;1100 κιλά;Φορτίο ασφαλείας;220 κιλά;;;;;;;
11ΠΟ/14;Σχοινία πολυπροπυλένια αφρού 3κλωνα;σχοινια-σκαφων-26.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;14 χιλιοστά;Βάρος;95 γραμμάρια/μέτρο;Θραύση;1450 κιλά;Φορτίο ασφαλείας;290 κιλά;;;;;;;
11ΠΟ/16;Σχοινία πολυπροπυλένια αφρού 3κλωνα;σχοινια-σκαφων-26.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;16 χιλιοστά;Βάρος;115 γραμμάρια/μέτρο;Θραύση;1950 κιλά;Φορτίο ασφαλείας;390 κιλά;;;;;;;
11ΠΟ/18;Σχοινία πολυπροπυλένια αφρού 3κλωνα;σχοινια-σκαφων-26.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;18 χιλιοστά;Βάρος;145 γραμμάρια/μέτρο;Θραύση;2350 κιλά;Φορτίο ασφαλείας;470 κιλά;;;;;;;
11ΠΟ/20;Σχοινία πολυπροπυλένια αφρού 3κλωνα;σχοινια-σκαφων-26.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;20 χιλιοστά;Βάρος;180 γραμμάρια/μέτρο;Θραύση;3080 κιλά;Φορτίο ασφαλείας;616 κιλά;;;;;;;
11ΠΟ/22;Σχοινία πολυπροπυλένια αφρού 3κλωνα;σχοινια-σκαφων-26.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;22 χιλιοστά;Βάρος;220 γραμμάρια/μέτρο;Θραύση;3450 κιλά;Φορτίο ασφαλείας;690 κιλά;;;;;;;
11ΠΟ/24;Σχοινία πολυπροπυλένια αφρού 3κλωνα;σχοινια-σκαφων-26.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;24 χιλιοστά;Βάρος;450 γραμμάρια/μέτρο;Θραύση;4070 κιλά;Φορτίο ασφαλείας;814 κιλά;;;;;;;
11ΠΟ/26;Σχοινία πολυπροπυλένια αφρού 3κλωνα;σχοινια-σκαφων-26.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;26 χιλιοστά;Βάρος;550 γραμμάρια/μέτρο;Θραύση;5000 κιλά;Φορτίο ασφαλείας;1000 κιλά;;;;;;;
11ΠΟ/28;Σχοινία πολυπροπυλένια αφρού 3κλωνα;σχοινια-σκαφων-26.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;28 χιλιοστά;Βάρος;600 γραμμάρια/μέτρο;Θραύση;6100 κιλά;Φορτίο ασφαλείας;1220 κιλά;;;;;;;
11ΠΟ/30;Σχοινία πολυπροπυλένια αφρού 3κλωνα;σχοινια-σκαφων-26.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;30 χιλιοστά;Βάρος;700 γραμμάρια/μέτρο;Θραύση;6600 κιλά;Φορτίο ασφαλείας;1320 κιλά;;;;;;;
11ΠΟ/4.5;Σχοινία πολυπροπυλένια αφρού 3κλωνα;σχοινια-σκαφων-26.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;4.5 χιλιοστά;Βάρος;15 γραμμάρια/μέτρο;Θραύση;190 κιλά;Φορτίο ασφαλείας;46 κιλά;;;;;;;
11ΠΟ/4;Σχοινία πολυπροπυλένια αφρού 3κλωνα;σχοινια-σκαφων-26.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;4 χιλιοστά;Βάρος;14 γραμμάρια/μέτρο;Θραύση;180 κιλά;Φορτίο ασφαλείας;36 κιλά;;;;;;;
11ΠΟ/5;Σχοινία πολυπροπυλένια αφρού 3κλωνα;σχοινια-σκαφων-26.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;5 χιλιοστά;Βάρος;20 γραμμάρια/μέτρο;Θραύση;240 κιλά;Φορτίο ασφαλείας;48 κιλά;;;;;;;
11ΠΟ/6;Σχοινία πολυπροπυλένια αφρού 3κλωνα;σχοινια-σκαφων-26.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;6 χιλιοστά;Βάρος;22 γραμμάρια/μέτρο;Θραύση;300 κιλά;Φορτίο ασφαλείας;60 κιλά;;;;;;;
11ΠΟ/8;Σχοινία πολυπροπυλένια αφρού 3κλωνα;σχοινια-σκαφων-26.jpg;Χρώμα;Πορτοκαλί;Διάμετρος;8 χιλιοστά;Βάρος;35 γραμμάρια/μέτρο;Θραύση;510 κιλά;Φορτίο ασφαλείας;102 κιλά;;;;;;;
11ΤΖ/10;Σχοινιά sisal τρίκλωνα;σχοινια-σκαφων-25.jpg;Χρώμα;Φυσικό μπεζ;Διάμετρος;10 χιλιοστά;Βάρος;80 γραμμάρια/μέτρο;Θραύση;810 κιλά;Φορτίο ασφαλείας;162 κιλά;;;;;;;
11ΤΖ/12;Σχοινιά sisal τρίκλωνα;σχοινια-σκαφων-25.jpg;Χρώμα;Φυσικό μπεζ;Διάμετρος;12 χιλιοστά;Βάρος;110 γραμμάρια/μέτρο;Θραύση;1100 κιλά;Φορτίο ασφαλείας;220 κιλά;;;;;;;
11ΤΖ/14;Σχοινιά sisal τρίκλωνα;σχοινια-σκαφων-25.jpg;Χρώμα;Φυσικό μπεζ;Διάμετρος;14 χιλιοστά;Βάρος;155 γραμμάρια/μέτρο;Θραύση;1450 κιλά;Φορτίο ασφαλείας;290 κιλά;;;;;;;
11ΤΖ/16;Σχοινιά sisal τρίκλωνα;σχοινια-σκαφων-25.jpg;Χρώμα;Φυσικό μπεζ;Διάμετρος;16 χιλιοστά;Βάρος;195 γραμμάρια/μέτρο;Θραύση;1950 κιλά;Φορτίο ασφαλείας;390 κιλά;;;;;;;
11ΤΖ/18;Σχοινιά sisal τρίκλωνα;σχοινια-σκαφων-25.jpg;Χρώμα;Φυσικό μπεζ;Διάμετρος;18 χιλιοστά;Βάρος;250 γραμμάρια/μέτρο;Θραύση;2350 κιλά;Φορτίο ασφαλείας;470 κιλά;;;;;;;
11ΤΖ/20;Σχοινιά sisal τρίκλωνα;σχοινια-σκαφων-25.jpg;Χρώμα;Φυσικό μπεζ;Διάμετρος;20 χιλιοστά;Βάρος;310 γραμμάρια/μέτρο;Θραύση;3080 κιλά;Φορτίο ασφαλείας;616 κιλά;;;;;;;
11ΤΖ/22;Σχοινιά sisal τρίκλωνα;σχοινια-σκαφων-25.jpg;Χρώμα;Φυσικό μπεζ;Διάμετρος;22 χιλιοστά;Βάρος;340 γραμμάρια/μέτρο;Θραύση;3450 κιλά;Φορτίο ασφαλείας;690 κιλά;;;;;;;
11ΤΖ/24;Σχοινιά sisal τρίκλωνα;σχοινια-σκαφων-25.jpg;Χρώμα;Φυσικό μπεζ;Διάμετρος;24 χιλιοστά;Βάρος;400 γραμμάρια/μέτρο;Θραύση;4070 κιλά;Φορτίο ασφαλείας;814 κιλά;;;;;;;
11ΤΖ/26;Σχοινιά sisal τρίκλωνα;σχοινια-σκαφων-25.jpg;Χρώμα;Φυσικό μπεζ;Διάμετρος;26 χιλιοστά;Βάρος;520 γραμμάρια/μέτρο;Θραύση;5000 κιλά;Φορτίο ασφαλείας;1000 κιλά;;;;;;;
11ΤΖ/28;Σχοινιά sisal τρίκλωνα;σχοινια-σκαφων-25.jpg;Χρώμα;Φυσικό μπεζ;Διάμετρος;28 χιλιοστά;Βάρος;600 γραμμάρια/μέτρο;Θραύση;6100 κιλά;Φορτίο ασφαλείας;1220 κιλά;;;;;;;
